YIL;AY;ILCE;MAHALLE;ABONE_ADEDI;ORTALAMA_TUKETIM
2020;1;KARŞIYAKA;ŞEMİKLER;9089;8,15
2020;1;KEMALPAŞA;AKALAN;351;8,86
2020;1;KEMALPAŞA;ANSIZCA;166;8,75
2020;1;KEMALPAŞA;ARMUTLU 85.YIL CUMHURİYET;1511;7,77
2020;1;KEMALPAŞA;ARMUTLU HÜRRİYET;1535;7,54
2020;1;KEMALPAŞA;ATATÜRK;1601;8,32
2020;1;KEMALPAŞA;AŞAĞI YENMİŞ;71;10,44
2020;1;KEMALPAŞA;AŞAĞIKIZILCA;298;9,42
2020;1;KEMALPAŞA;BAYRAMLI;39;5,3
2020;1;KEMALPAŞA;BAĞYURDU 29 EKİM;528;7,09
2020;1;KEMALPAŞA;BAĞYURDU KAZIMPAŞA;773;7,54
2020;1;KEMALPAŞA;BAĞYURDU KEMAL ATATÜRK;61;8,01
2020;1;KEMALPAŞA;BAĞYURDU YENİ;391;8,32
2020;1;KEMALPAŞA;CUMALI;37;7,55
2020;1;KEMALPAŞA;DAMLACIK;207;11,32
2020;1;KEMALPAŞA;DEREKÖY;97;8,06
2020;1;KEMALPAŞA;GÖKYAKA;18;8,9
2020;1;KEMALPAŞA;GÖKÇEYURT;103;7,61
2020;1;KEMALPAŞA;HALİLBEYLİ;454;10,57
2020;1;KEMALPAŞA;HAMZABABA;19;8,07
2020;1;KEMALPAŞA;KAMBERLER;43;6,17
2020;1;KEMALPAŞA;KIZILÜZÜM;164;7,34
2020;1;KEMALPAŞA;KUYUCAK;169;8,72
2020;1;KEMALPAŞA;MEHMET AKİF ERSOY;5407;8,89
2020;1;KEMALPAŞA;NAZARKÖY;90;10,2
2020;1;KEMALPAŞA;SARILAR;318;9,69
2020;1;KEMALPAŞA;SARIÇALI;108;10,8
2020;1;KEMALPAŞA;SEKİZ EYLÜL;4309;9,22
2020;1;KEMALPAŞA;SOĞUKPINAR;2793;7,97
2020;1;KEMALPAŞA;SÜTÇÜLER;1090;9,84
2020;1;KEMALPAŞA;SİNANCILAR;205;9,31
2020;1;KEMALPAŞA;ULUCAK CUMHURİYET;788;8,33
2020;1;KEMALPAŞA;ULUCAK MUSTAFA KEMAL ATATÜRK;958;8,15
2020;1;KEMALPAŞA;ULUCAK İSTİKLAL;907;8,51
2020;1;KEMALPAŞA;VİŞNELİ;182;8,54
2020;1;KEMALPAŞA;YENMİŞ;152;11,11
2020;1;KEMALPAŞA;YENİKURUDERE;90;8,03
2020;1;KEMALPAŞA;YEŞİLKÖY;43;6,58
2020;1;KEMALPAŞA;YEŞİLYURT;49;7,55
2020;1;KEMALPAŞA;YUKARIKIZILCA MERKEZ;499;7,29
2020;1;KEMALPAŞA;YİĞİTLER;398;9,19
2020;1;KEMALPAŞA;ZEAMET;18;3,69
2020;1;KEMALPAŞA;ÇAMBEL;206;8,2
2020;1;KEMALPAŞA;ÇINARKÖY;271;11,21
2020;1;KEMALPAŞA;ÇİNİLİKÖY;50;11
2020;1;KEMALPAŞA;ÖREN 75.YIL CUMHURİYET;927;7,25
2020;1;KEMALPAŞA;ÖREN EGEMEN;145;7,5
2020;1;KEMALPAŞA;ÖRNEKKÖY;977;8,27
2020;1;KINIK;ARPADERE;84;12,03
2020;1;KINIK;ARPASEKİ;138;10,85
2020;1;KINIK;AZİZİYE;38;10,1
2020;1;KINIK;AŞAĞI;427;7,73
2020;1;KINIK;BADEMALAN;93;8,24
2020;1;KINIK;BALABAN;33;7,09
2020;1;KINIK;BAĞALAN;108;8,52
2020;1;KINIK;BÜYÜKOBA;55;9,34
2020;1;KINIK;CUMALI;128;10,04
2020;1;KINIK;DEĞİRMENCİELİ;44;10,67
2020;1;KINIK;DÜNDARLI;88;11,42
2020;1;KINIK;ELMADERE;80;13,17
2020;1;KINIK;FATİH;888;9,23
2020;1;KINIK;HAMZAHOCALI;88;8,42
2020;1;KINIK;IŞIKLAR;36;9,35
2020;1;KINIK;KALEMKÖY;44;12,05
2020;1;KINIK;KARADERE;86;6,08
2020;1;KINIK;KARATEKELİ;21;13,13
2020;1;KINIK;KOCAÖMER;103;8,03
2020;1;KINIK;KODUKBURUN;11;3,14
2020;1;KINIK;KÖSELER;104;7,09
2020;1;KINIK;MISTIKLAR;65;5,52
2020;1;KINIK;MUSACALI;15;10,22
2020;1;KINIK;OSMANİYE;784;8,49
2020;1;KINIK;POYRACIK;1524;9,41
2020;1;KINIK;SUCAHLI;53;13,44
2020;1;KINIK;TAŞTEPE;87;18,37
2020;1;KINIK;TÜRKCEDİT;525;8
2020;1;KINIK;YAYAKENT;296;8,96
2020;1;KINIK;YAYLAKÖY;77;6,31
2020;1;KINIK;YENİ;524;8,84
2020;1;KINIK;YUKARI;178;7,78
2020;1;KINIK;ÇALTI;68;10,36
2020;1;KINIK;ÇANKÖY;86;8,03
2020;1;KINIK;ÇİFTLİKKÖY;37;9,68
2020;1;KINIK;ÖRTÜLÜ;190;7,06
2020;1;KINIK;İBRAHİMAĞA;42;5,04
2020;1;KONAK;1.KADRİYE;1179;9,76
2020;1;KONAK;19 MAYIS;529;9,48
2020;1;KONAK;2.KADRİYE;249;8,95
2020;1;KONAK;26 AĞUSTOS;740;7,83
2020;1;KONAK;AKARCALI;862;8,28
2020;1;KONAK;AKDENİZ;33;7,28
2020;1;KONAK;AKIN SİMAV;1619;7,48
2020;1;KONAK;AKINCI;37;11,42
2020;1;KONAK;ALSANCAK;2162;6,99
2020;1;KONAK;ALTAY;138;9,5
2020;1;KONAK;ALTINORDU;179;8,2
2020;1;KONAK;ALTINTAŞ;2360;7,11
2020;1;KONAK;ALİ REİS;331;9,47
2020;1;KONAK;ANADOLU;431;8,27
2020;1;KONAK;ATAMER;886;9,46
2020;1;KONAK;ATİLLA;4261;7,55
2020;1;KONAK;AZİZİYE;366;9,07
2020;1;KONAK;BALLIKUYU;747;9,04
2020;1;KONAK;BARBAROS;2785;7,27
2020;1;KONAK;BOZKURT;61;7,44
2020;1;KONAK;BOĞAZİÇİ;958;7,76
2020;1;KONAK;CENGİZ TOPEL;730;8,22
2020;1;KONAK;DAYIEMİR;104;9,25
2020;1;KONAK;DOLAPLIKUYU;30;8,08
2020;1;KONAK;DUATEPE;104;7,9
2020;1;KONAK;EGE;182;7,7
2020;1;KONAK;EMİR SULTAN;168;7,53
2020;1;KONAK;ETİLER;372;9,89
2020;1;KONAK;FATİH;168;7,27
2020;1;KONAK;FAİK PAŞA;294;9,98
2020;1;KONAK;FERAHLI;1871;8,24
2020;1;KONAK;FEVZİ PAŞA;15;7,47
2020;1;KONAK;GÖZTEPE;5168;7,83
2020;1;KONAK;GÜNEY;856;9,66
2020;1;KONAK;GÜNEŞ;1;0,86
2020;1;KONAK;GÜNEŞLİ;2745;8,69
2020;1;KONAK;GÜNGÖR;419;7,37
2020;1;KONAK;GÜZELYALI;6346;7,62
2020;1;KONAK;HALKAPINAR;83;6,92
2020;1;KONAK;HASAN ÖZDEMİR;273;11,33
2020;1;KONAK;HURŞİDİYE;8;4,23
2020;1;KONAK;HUZUR;696;8,19
2020;1;KONAK;HİLAL;306;9,54
2020;1;KONAK;KADİFEKALE;671;8,49
2020;1;KONAK;KAHRAMAN MESCİT;19;9,65
2020;1;KONAK;KAHRAMANLAR;1756;7,24
2020;1;KONAK;KEMAL REİS;1473;7,16
2020;1;KONAK;KESTELLİ;2;3,43
2020;1;KONAK;KILIÇ REİS;3103;7,14
2020;1;KONAK;KOCAKAPI;686;9,34
2020;1;KONAK;KOCATEPE;607;8,56
2020;1;KONAK;KONAK;7;9,62
2020;1;KONAK;KOSOVA;351;8,21
2020;1;KONAK;KUBİLAY;489;8,88
2020;1;KONAK;KURTULUŞ;15;10,19
2020;1;KONAK;KÜLTÜR;1949;8,89
2020;1;KONAK;KÜÇÜKADA;485;8
2020;1;KONAK;LALE;870;7,92
2020;1;KONAK;LEVENT;1175;8,22
2020;1;KONAK;MECİDİYE;154;7
2020;1;KONAK;MEHMET AKİF;825;9,11
2020;1;KONAK;MEHMET ALİ AKMAN;2037;7,53
2020;1;KONAK;MEHTAP;1017;8,29
2020;1;KONAK;MERSİNLİ;700;7,77
2020;1;KONAK;MURAT;1548;9,51
2020;1;KONAK;MURAT REİS;4880;7,61
2020;1;KONAK;MİLLET;1293;9,26
2020;1;KONAK;MİMAR SİNAN;2060;7,46
2020;1;KONAK;MİRALİ;173;9,91
2020;1;KONAK;MİTHATPAŞA;3115;7,58
2020;1;KONAK;NAMIK KEMAL;85;8,7
2020;1;KONAK;ODUNKAPI;43;7,84
2020;1;KONAK;OĞUZLAR;34;10,58
2020;1;KONAK;PAZARYERİ;247;9,79
2020;1;KONAK;PİRİ REİS;1942;7,35
2020;1;KONAK;SAKARYA;169;8,61
2020;1;KONAK;SAYGI;1423;8,58
2020;1;KONAK;SELÇUK;420;8,18
2020;1;KONAK;SÜMER;14;7,79
2020;1;KONAK;SÜVARİ;382;10,3
2020;1;KONAK;TAN;24;11,68
2020;1;KONAK;TINAZTEPE;267;7,45
2020;1;KONAK;TRAKYA;209;7,36
2020;1;KONAK;TURGUT REİS;1259;7
2020;1;KONAK;TUZCU;378;9,78
2020;1;KONAK;TÜRKYILMAZ;73;9,02
2020;1;KONAK;ULUBATLI;2306;8,34
2020;1;KONAK;UMURBEY;83;6,07
2020;1;KONAK;UĞUR;6;6,23
2020;1;KONAK;VEZİRAĞA;13;6,68
2020;1;KONAK;YAVUZ SELİM;450;8,37
2020;1;KONAK;YENİ;179;9,19
2020;1;KONAK;YENİDOĞAN;541;8,66
2020;1;KONAK;YENİGÜN;5;6,41
2020;1;KONAK;YENİŞEHİR;330;8,13
2020;1;KONAK;YEŞİLDERE;397;7,21
2020;1;KONAK;YEŞİLTEPE;290;6,66
2020;1;KONAK;YILDIZ;18;9,63
2020;1;KONAK;ZAFERTEPE;2952;8,4
2020;1;KONAK;ZEYBEK;528;7,78
2020;1;KONAK;ZEYTİNLİK;2322;8,02
2020;1;KONAK;ÇAHABEY;152;6,78
2020;1;KONAK;ÇANKAYA;3730;7,54
2020;1;KONAK;ÇINARLI;32;8,05
2020;1;KONAK;ÇINARTEPE;1225;9,69
2020;1;KONAK;ÇİMENTEPE;266;8,32
2020;1;KONAK;ÜLKÜ;234;9,5
2020;1;KONAK;İSMET KAPTAN;52;7,11
2020;1;KONAK;İSMET PAŞA;1092;8,81
2020;1;KONAK;ŞEHİT NEDİM TUĞALTAY;36;8,67
2020;1;KİRAZ;AHMETLER;32;4,22
2020;1;KİRAZ;AKPINAR;294;12,83
2020;1;KİRAZ;ALTINOLUK;67;8,31
2020;1;KİRAZ;ARKACILAR;134;13,76
2020;1;KİRAZ;AVUNDURUK;60;16,99
2020;1;KİRAZ;BAŞARAN;9;6,04
2020;1;KİRAZ;CERİTLER;289;13,01
2020;1;KİRAZ;CUMHURİYET;788;7,48
2020;1;KİRAZ;DOKUZLAR;49;16,69
2020;1;KİRAZ;DOĞANCILAR;173;9,63
2020;1;KİRAZ;EMENLER;82;11,86
2020;1;KİRAZ;GEDİK;1;7
2020;1;KİRAZ;HALİLLER;291;15,29
2020;1;KİRAZ;HİSAR;122;10,94
2020;1;KİRAZ;KALEKÖY;81;4,88
2020;1;KİRAZ;KARABAĞ;76;11,54
2020;1;KİRAZ;KARABULU;87;5,12
2020;1;KİRAZ;KARABURÇ;579;17,71
2020;1;KİRAZ;KARAMAN;190;20,51
2020;1;KİRAZ;KIRKÖY;193;7,56
2020;1;KİRAZ;KİBAR;73;11,41
2020;1;KİRAZ;MERSİNLİDERE;7;7,26
2020;1;KİRAZ;OLGUNLAR;2;2,56
2020;1;KİRAZ;PINARBAŞI;31;5,97
2020;1;KİRAZ;SARIKAYA;91;9,36
2020;1;KİRAZ;SAÇLI;123;13,32
2020;1;KİRAZ;SOLAKLAR;71;8,19
2020;1;KİRAZ;SULUDERE;455;16,06
2020;1;KİRAZ;TAŞLIYATAK;47;6,71
2020;1;KİRAZ;TEKBIÇAKLAR;3;5,28
2020;1;KİRAZ;TUMBULLAR;3;2,84
2020;1;KİRAZ;UMURCALI;168;14,2
2020;1;KİRAZ;UMURLU;65;6,96
2020;1;KİRAZ;UZUNKÖY;39;9,49
2020;1;KİRAZ;VELİLER;114;14,07
2020;1;KİRAZ;YAĞLAR;139;18,55
2020;1;KİRAZ;YENİ;868;6,85
2020;1;KİRAZ;YENİKÖY;184;21,43
2020;1;KİRAZ;YENİŞEHİR;122;17,83
2020;1;KİRAZ;ÇANAKÇI;72;9,51
2020;1;KİRAZ;ÇATAK;1;0,97
2020;1;KİRAZ;ÇAYAĞZI;395;13,78
2020;1;KİRAZ;ÇÖMLEKÇİ;197;13,31
2020;1;KİRAZ;ÖREN;97;9,8
2020;1;KİRAZ;ÖRENCİK;102;6,37
2020;1;KİRAZ;İSTİKLAL;1262;7,03
2020;1;KİRAZ;İĞDELİ;223;11,66
2020;1;KİRAZ;ŞEMSİLER;210;13,02
2020;1;MENDERES;AHMETBEYLİ;253;5,88
2020;1;MENDERES;AKÇAKÖY;79;8,57
2020;1;MENDERES;ALTINTEPE;369;9,22
2020;1;MENDERES;ATA;757;6,79
2020;1;MENDERES;ATAKÖY;334;9,75
2020;1;MENDERES;BARBAROS;1060;9,14
2020;1;MENDERES;BULGURCA;406;13,13
2020;1;MENDERES;CÜNEYTBEY;2468;8,79
2020;1;MENDERES;DEREKÖY;279;8,85
2020;1;MENDERES;DEVELİ;3;8,94
2020;1;MENDERES;DEĞİRMENDERE;396;7,03
2020;1;MENDERES;EFEMÇUKURU;126;11,54
2020;1;MENDERES;GAZİPAŞA;1276;8,97
2020;1;MENDERES;GÖLCÜKLER;1311;9,22
2020;1;MENDERES;GÖLOVA;85;5,62
2020;1;MENDERES;GÖRECE CUMHURİYET;570;8,72
2020;1;MENDERES;GÜMÜLDÜR ATATÜRK;501;7,12
2020;1;MENDERES;GÜMÜLDÜR CUMHURİYET;288;6,18
2020;1;MENDERES;GÜMÜLDÜR FEVZİ ÇAKMAK;1352;7,85
2020;1;MENDERES;GÜMÜLDÜR İNÖNÜ;310;5,6
2020;1;MENDERES;HÜRRİYET;1436;7,02
2020;1;MENDERES;KARAKUYU;204;12,51
2020;1;MENDERES;KASIMPAŞA;1933;9,07
2020;1;MENDERES;KEMALPAŞA;2765;9,43
2020;1;MENDERES;KISIK;120;12
2020;1;MENDERES;KUYUCAK;29;7,72
2020;1;MENDERES;KÜNER;365;12,14
2020;1;MENDERES;MİTHATPAŞA;1623;9,23
2020;1;MENDERES;ORTA;1305;5,74
2020;1;MENDERES;OĞLANANASI ATATÜRK;204;9,23
2020;1;MENDERES;OĞLANANASI CUMHURİYET;196;9,07
2020;1;MENDERES;SANCAKLI;197;8,75
2020;1;MENDERES;TEKELİ ATATÜRK;307;9,27
2020;1;MENDERES;TEKELİ FEVZİ ÇAKMAK;319;8,29
2020;1;MENDERES;YENİKÖY;276;10,42
2020;1;MENDERES;ÇAKALTEPE;174;8,06
2020;1;MENDERES;ÇAMÖNÜ;405;14,85
2020;1;MENDERES;ÇATALCA;159;10,43
2020;1;MENDERES;ÇUKURALTI;2365;5,78
2020;1;MENDERES;ÇİLE;125;6,14
2020;1;MENDERES;ÇİLEME;434;13,79
2020;1;MENDERES;ÖZDERE CUMHURİYET;444;8,72
2020;1;MENDERES;ŞAŞAL;89;14,28
2020;1;MENEMEN;29 EKİM;1771;8,83
2020;1;MENEMEN;30 AĞUSTOS ;5148;9,53
2020;1;MENEMEN;75.YIL CUMHURİYET;113;10,34
2020;1;MENEMEN;85.YIL CUMHURİYET;77;6,38
2020;1;MENEMEN;9 EYLÜL;1483;8,92
2020;1;MENEMEN;AHIHIDIR;379;9,66
2020;1;MENEMEN;ALANİÇİ;119;12,5
2020;1;MENEMEN;ATATÜRK;730;8,71
2020;1;MENEMEN;AYVACIK;148;10,75
2020;1;MENEMEN;BAĞCILAR;68;10,09
2020;1;MENEMEN;BELEN;73;9,01
2020;1;MENEMEN;BOZALAN;110;7,32
2020;1;MENEMEN;BURUNCUK;138;9,75
2020;1;MENEMEN;CAMİİKEBİR;386;8,3
2020;1;MENEMEN;CUMHURİYET;666;9,53
2020;1;MENEMEN;DEĞİRMENDERE;359;7,39
2020;1;MENEMEN;DOĞA;195;9,53
2020;1;MENEMEN;EMİRALEM MERKEZ;364;7,65
2020;1;MENEMEN;ESATPAŞA;3089;9,13
2020;1;MENEMEN;FATİH;371;8,6
2020;1;MENEMEN;GAYBİ;178;8,43
2020;1;MENEMEN;GAZİ;888;8,12
2020;1;MENEMEN;GAZİ MUSTAFA KEMAL;778;6,22
2020;1;MENEMEN;GÖKTEPE;270;10,98
2020;1;MENEMEN;GÖLCÜK;1405;10,04
2020;1;MENEMEN;GÖRECE;111;8,24
2020;1;MENEMEN;GÜNERLİ;31;8,61
2020;1;MENEMEN;HASANLAR;87;7,26
2020;1;MENEMEN;HATUNDERE;382;8,96
2020;1;MENEMEN;HAYKIRAN;313;8,04
2020;1;MENEMEN;IRMAK;1842;9,36
2020;1;MENEMEN;KASIMPAŞA;4807;9,32
2020;1;MENEMEN;KAZIMPAŞA;471;8,67
2020;1;MENEMEN;KEMAL ATATÜRK;1018;9,56
2020;1;MENEMEN;KESİK;219;8,83
2020;1;MENEMEN;KIR;39;10,17
2020;1;MENEMEN;MERMERLİ;2622;8,99
2020;1;MENEMEN;MUSABEY;88;16,04
2020;1;MENEMEN;MUSTAFA KEMAL ATATÜRK;161;13,84
2020;1;MENEMEN;SEYDİNNASRULLAH;180;8,81
2020;1;MENEMEN;SÜLEYMANLI;217;7,7
2020;1;MENEMEN;SÜZBEYLİ;12;3,09
2020;1;MENEMEN;TELEKLER;72;4,86
2020;1;MENEMEN;TUZÇULLU;70;8,87
2020;1;MENEMEN;TÜLBENTLİ;509;8,91
2020;1;MENEMEN;ULUS;637;8,93
2020;1;MENEMEN;UĞUR MUMCU;4113;10,02
2020;1;MENEMEN;VİLLAKENT;677;9,56
2020;1;MENEMEN;YAHŞELLİ;1010;10,98
2020;1;MENEMEN;YANIKKÖY;238;10,84
2020;1;MENEMEN;YAYLA;277;6,69
2020;1;MENEMEN;YEŞİL PINAR;1076;8,91
2020;1;MENEMEN;YILDIRIM;385;8,54
2020;1;MENEMEN;ZAFER;305;8,62
2020;1;MENEMEN;ZEYTİNLİK;679;8,88
2020;1;MENEMEN;ÇALTI;72;11,79
2020;1;MENEMEN;ÇAVUŞ;152;8,99
2020;1;MENEMEN;ÇUKURKÖY;244;7,64
2020;1;MENEMEN;İNCİRLİ PINAR;1036;9,77
2020;1;MENEMEN;İNÖNÜ;345;6,02
2020;1;MENEMEN;İSMET İNÖNÜ;3159;9,6
2020;1;MENEMEN;İSTİKLAL;2678;9,36
2020;1;MENEMEN;İĞNEDERE;45;11,44
2020;1;NARLIDERE;2. İNÖNÜ;2646;8,91
2020;1;NARLIDERE;ALTIEVLER;503;14,41
2020;1;NARLIDERE;ATATÜRK;1042;9,71
2020;1;NARLIDERE;HUZUR;1491;8,48
2020;1;NARLIDERE;ILICA;2393;8,23
2020;1;NARLIDERE;LİMANREİS;940;9,73
2020;1;NARLIDERE;NARLI;2469;9,06
2020;1;NARLIDERE;SAHİLEVLERİ;505;15,56
2020;1;NARLIDERE;YENİKALE;1633;8,63
2020;1;NARLIDERE;ÇAMTEPE;2156;8,31
2020;1;NARLIDERE;ÇATALKAYA;2160;9,01
2020;1;SEFERİHİSAR;ATATÜRK;495;4,44
2020;1;SEFERİHİSAR;BENGİLER;958;6,43
2020;1;SEFERİHİSAR;BEYLER;152;5,77
2020;1;SEFERİHİSAR;CAMİKEBİR;3446;7,9
2020;1;SEFERİHİSAR;CUMHURİYET;716;4,05
2020;1;SEFERİHİSAR;DÜZCE;187;9,65
2020;1;SEFERİHİSAR;GÖDENCE;146;8,63
2020;1;SEFERİHİSAR;GÖLCÜK;36;9,58
2020;1;SEFERİHİSAR;HIDIRLIK;2073;7,78
2020;1;SEFERİHİSAR;KAVAKDERE;105;12,64
2020;1;SEFERİHİSAR;MERSİN ALANI;1186;6,38
2020;1;SEFERİHİSAR;ORHANLI;431;8,37
2020;1;SEFERİHİSAR;PAYAMLI;640;5,46
2020;1;SEFERİHİSAR;SIĞACIK;1408;6,41
2020;1;SEFERİHİSAR;TEPECİK;606;7,91
2020;1;SEFERİHİSAR;TURABİYE;1550;8,19
2020;1;SEFERİHİSAR;TURGUT;100;11,54
2020;1;SEFERİHİSAR;ULAMIŞ;543;10,38
2020;1;SEFERİHİSAR;ÇAMTEPE;44;7,38
2020;1;SEFERİHİSAR;ÇOLAK İBRAHİM BEY ;1132;7,93
2020;1;SEFERİHİSAR;İHSANİYE;30;7,96
2020;1;SELÇUK;14 MAYIS;2164;8,22
2020;1;SELÇUK;ACARLAR;133;9,21
2020;1;SELÇUK;ATATÜRK;2742;7,9
2020;1;SELÇUK;BARUTÇU;56;6,99
2020;1;SELÇUK;BELEVİ;576;8,27
2020;1;SELÇUK;CUMHURİYET;2157;8,72
2020;1;SELÇUK;DIŞ HATLAR;12;6,57
2020;1;SELÇUK;GÖKÇEALAN;291;9,76
2020;1;SELÇUK;HAVUTÇULU;72;11,61
2020;1;SELÇUK;SULTANİYE;13;6,5
2020;1;SELÇUK;ZAFER;2346;8,33
2020;1;SELÇUK;ZEYTİNKÖY;252;8,71
2020;1;SELÇUK;ÇAMLIK;331;10,76
2020;1;SELÇUK;İSA BEY;811;8,61
2020;1;SELÇUK;ŞİRİNCE;111;11,05
2020;1;TORBALI;19 MAYIS;190;8,98
2020;1;TORBALI;AHMETLİ;291;8,82
2020;1;TORBALI;ALPKENT;2758;9,28
2020;1;TORBALI;ARSLANLAR;248;10,08
2020;1;TORBALI;ATALAN;118;9,21
2020;1;TORBALI;ATATÜRK;2846;10,64
2020;1;TORBALI;AYRANCILAR;5022;8,68
2020;1;TORBALI;BAHÇELİEVLER;458;8,46
2020;1;TORBALI;BOZKÖY;218;6,77
2020;1;TORBALI;BÜLBÜLDERE;37;7,89
2020;1;TORBALI;CUMHURİYET;3221;8,07
2020;1;TORBALI;DAĞKIZILCA;350;8,7
2020;1;TORBALI;DAĞTEKE;33;10,75
2020;1;TORBALI;DEMİRCİ;140;11,18
2020;1;TORBALI;DÜVERLİK;61;6,21
2020;1;TORBALI;DİRMİL;320;7,42
2020;1;TORBALI;ERTUĞRUL;5480;9,25
2020;1;TORBALI;EĞERCİ;209;10,46
2020;1;TORBALI;FEVZİ ÇAKMAK;3802;8,19
2020;1;TORBALI;GAZİ MUSTAFA KEMAL;249;6,94
2020;1;TORBALI;GÖLLÜCE;165;7,76
2020;1;TORBALI;HELVACI;71;8,85
2020;1;TORBALI;KAPLANCIK;50;9,11
2020;1;TORBALI;KARAKIZLAR;96;7,82
2020;1;TORBALI;KARAKUYU;120;7,17
2020;1;TORBALI;KARAOT;91;7,01
2020;1;TORBALI;KARŞIYAKA;432;11,52
2020;1;TORBALI;KAZIM KARABEKİR;613;8,27
2020;1;TORBALI;KIRBAŞ;43;8,02
2020;1;TORBALI;KUŞÇUBURUN;441;11,37
2020;1;TORBALI;MURATBEY;5573;9,3
2020;1;TORBALI;MUSTAFA KEMAL ATATÜRK;191;12,34
2020;1;TORBALI;NAİME;79;10,89
2020;1;TORBALI;ORMANKÖY;44;16,34
2020;1;TORBALI;ORTAKÖY;12;7,58
2020;1;TORBALI;PAMUKYAZI;405;11,77
2020;1;TORBALI;PANCAR;367;7,69
2020;1;TORBALI;SAĞLIK;50;6,98
2020;1;TORBALI;SAİPLER;133;6,6
2020;1;TORBALI;SUBAŞI;471;8,93
2020;1;TORBALI;TAŞKESİK;67;11,04
2020;1;TORBALI;TEPEKÖY;2148;8,16
2020;1;TORBALI;TORBALI;6035;9
2020;1;TORBALI;TULUM;72;9,46
2020;1;TORBALI;TÜRKMENKÖY;305;7,85
2020;1;TORBALI;YAZIBAŞI;792;8,35
2020;1;TORBALI;YEDİ EYLÜL;432;10
2020;1;TORBALI;YEMİŞLİK;332;9,77
2020;1;TORBALI;YENİ;292;10,79
2020;1;TORBALI;YENİKÖY;435;10,16
2020;1;TORBALI;YEŞİLKÖY;212;7,78
2020;1;TORBALI;YOĞURTÇULAR;99;9,03
2020;1;TORBALI;ÇAKIRBEYLİ;282;7,51
2020;1;TORBALI;ÇAMLICA;78;7,77
2020;1;TORBALI;ÇAPAK;553;9,63
2020;1;TORBALI;ÇAYBAŞI;383;8,34
2020;1;TORBALI;ÖZBEY;577;15,05
2020;1;TORBALI;İNÖNÜ;4312;8,45
2020;1;TORBALI;İSTİKLAL;492;8,28
2020;1;TORBALI;ŞEHİTLER;227;9,07
2020;1;TİRE;4 EYLÜL;1385;8,06
2020;1;TİRE;ADNAN MENDERES;987;9,03
2020;1;TİRE;ALACALI;95;12,58
2020;1;TİRE;ATATÜRK;1490;8,61
2020;1;TİRE;AYAKLIKIRI;143;8,61
2020;1;TİRE;BAHARİYE;401;5,93
2020;1;TİRE;BOYNUYOĞUN;150;13,35
2020;1;TİRE;BÜYÜKKALE;1;7,5
2020;1;TİRE;BÜYÜKKÖMÜRCÜ;95;9,74
2020;1;TİRE;CUMHURİYET;1412;7,01
2020;1;TİRE;DALLIK;109;9,12
2020;1;TİRE;DAĞDERE;1;4,88
2020;1;TİRE;DERE;563;5,83
2020;1;TİRE;DEREBAŞI;133;8,11
2020;1;TİRE;DERELİ;56;8,59
2020;1;TİRE;DOYRANLI;168;11,63
2020;1;TİRE;DUATEPE;138;6,51
2020;1;TİRE;DUMLUPINAR;238;6,15
2020;1;TİRE;ERTUĞRUL;275;6,38
2020;1;TİRE;EĞRİDERE;265;8,9
2020;1;TİRE;FATİH;2570;8,86
2020;1;TİRE;GÖKÇEN;392;9,14
2020;1;TİRE;HÜRRİYET;2742;8,44
2020;1;TİRE;HİSARLIK;1;2,94
2020;1;TİRE;IŞIKLAR;107;14,14
2020;1;TİRE;IŞIKLI;213;18,82
2020;1;TİRE;KAHRAT;304;8,84
2020;1;TİRE;KAPLAN;3;7,28
2020;1;TİRE;KARACA ALİ;116;5,38
2020;1;TİRE;KARATEKE;1;6,6
2020;1;TİRE;KETENCİ;526;6,91
2020;1;TİRE;KIRTEPE;183;13,39
2020;1;TİRE;KIZILCAHAVLU;186;11,27
2020;1;TİRE;KOCAALİLER;46;7,75
2020;1;TİRE;KURTULUŞ;1677;7,03
2020;1;TİRE;KÜRDÜLLÜ;26;15,86
2020;1;TİRE;KİRELİ;218;13,79
2020;1;TİRE;MAHMUTLAR;107;14,84
2020;1;TİRE;OSMANCIK;90;10,35
2020;1;TİRE;PAŞA;329;5,75
2020;1;TİRE;PEŞREFLİ;206;10,86
2020;1;TİRE;SARILAR;129;20,44
2020;1;TİRE;SARUHANLI;80;11,41
2020;1;TİRE;SOMAK;68;7,22
2020;1;TİRE;TOKİ;687;7,24
2020;1;TİRE;TOPARLAR;32;11,09
2020;1;TİRE;TURAN;353;6,33
2020;1;TİRE;TURGUTLU;42;10,55
2020;1;TİRE;YAMANDERE;23;11,31
2020;1;TİRE;YENİ;506;5,96
2020;1;TİRE;YENİOBA;105;11,76
2020;1;TİRE;YENİÇİFTLİK;199;15,92
2020;1;TİRE;YENİŞEHİR;46;6,59
2020;1;TİRE;YEĞENLİ;93;21,25
2020;1;TİRE;ÇERİKÖZÜ;89;6,65
2020;1;TİRE;ÇOBANKÖY;91;11,89
2020;1;TİRE;ÇİNİYERİ;142;12,91
2020;1;TİRE;İBNİ MELEK;1062;8,98
2020;1;TİRE;İHSANİYE;593;6,63
2020;1;TİRE;İPEKÇİLER;593;6,82
2020;1;TİRE;İSTİKLAL;521;5,82
2020;1;URLA;ALTINTAŞ;950;8,93
2020;1;URLA;ATATÜRK;1269;7,65
